Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
OD216,Harish,Snacks,Noodles,Ramanadhapuram,01-02-2016,East,2098.701607831183,0.31,177.06,Tamil Nadu
OD217,Sundar,Food Grains,Rice,Krishnagiri,01-02-2016,East,2404.9143903206386,0.31,433.25,Tamil Nadu
OD218,Suresh,Oil & Masala,Masalas,Tirunelveli,10/28/2017,West,2399.8390535463723,0.17,97.45,Tamil Nadu
OD219,Sabeela,Fruits & Veggies,Organic Fruits,Virudhunagar,10/28/2017,West,3460.7459118740685,0.34,876.16,Tamil Nadu
OD220,Arvind,Fruits & Veggies,Fresh Vegetables,Pudukottai,12/24/2016,East,2918.525443410514,0.25,485.3,Tamil Nadu
OD221,Ramesh,Food Grains,Dals & Pulses,Madurai,12/24/2016,East,2971.043761934661,0.2,795.4,Tamil Nadu
OD222,Willams,"Eggs, Meat & Fish",Fish,Vellore,12/24/2016,East,1733.3668095134651,0.2,638.37,Tamil Nadu
OD223,Ramesh,"Eggs, Meat & Fish",Fish,Madurai,12/24/2016,East,1953.2823454710424,0.19,274.17,Tamil Nadu
OD224,Yadav,Beverages,Soft Drinks,Perambalur,12/24/2016,East,2031.5463076712147,0.11,910.8,Tamil Nadu
OD225,Krithika,"Eggs, Meat & Fish",Chicken,Viluppuram,12/24/2016,East,2586.0051714968504,0.16,563.68,Tamil Nadu
OD226,Verma,"Eggs, Meat & Fish",Chicken,Tirunelveli,08-09-2016,Central,912.1838320716734,0.24,173.88,Tamil Nadu
OD227,Komal,Food Grains,Organic Staples,Madurai,08-09-2016,Central,1551.5564423487417,0.17,295.2,Tamil Nadu
OD228,Harish,Snacks,Cookies,Salem,08-09-2016,Central,785.2462924359588,0.34,240.8,Tamil Nadu
OD229,Sudha,Oil & Masala,Edible Oil & Ghee,Tenkasi,2/28/2016,South,1618.391942989168,0.22,282.92,Tamil Nadu
OD230,Ramesh,Beverages,Health Drinks,Tenkasi,2/28/2016,South,1959.8260404176867,0.34,149.04,Tamil Nadu
OD231,Arvind,Bakery,Breads & Buns,Krishnagiri,9/13/2015,South,890.4877125058813,0.21,43.02,Tamil Nadu
OD232,Komal,Beverages,Soft Drinks,Namakkal,04-07-2018,South,2000.4358712581325,0.22,444.0,Tamil Nadu
OD233,Komal,Food Grains,Dals & Pulses,Salem,04-07-2018,South,1052.784233976055,0.18,247.8,Tamil Nadu
OD234,Ramesh,Snacks,Cookies,Ooty,04-07-2018,South,2334.8945758319664,0.22,276.9,Tamil Nadu
OD235,Mathew,Beverages,Soft Drinks,Viluppuram,04-07-2018,South,2851.536566267029,0.12,552.15,Tamil Nadu
OD236,Vince,Fruits & Veggies,Organic Fruits,Nagercoil,04-07-2018,South,2614.371142125661,0.17,773.37,Tamil Nadu
OD237,Shah,Bakery,Cakes,Bodi,11-12-2018,West,674.3657318672556,0.16,247.0,Tamil Nadu
OD238,Ravi,Bakery,Breads & Buns,Ramanadhapuram,06-04-2017,Central,3209.125068284627,0.31,216.3,Tamil Nadu
OD239,Adavan,Fruits & Veggies,Organic Vegetables,Bodi,06-04-2017,Central,1716.2144245678019,0.15,518.35,Tamil Nadu
OD240,Arvind,Snacks,Cookies,Trichy,06-04-2017,Central,3227.7463870312185,0.14,124.6,Tamil Nadu
OD241,Ramesh,Bakery,Cakes,Nagercoil,06-04-2017,Central,1361.9495049627744,0.33,423.28,Tamil Nadu
OD242,Malik,Beverages,Health Drinks,Coimbatore,06-04-2017,Central,2059.96974158194,0.3,214.8,Tamil Nadu
OD243,Muneer,Oil & Masala,Edible Oil & Ghee,Virudhunagar,06-04-2017,Central,643.5508346906779,0.12,78.45,Tamil Nadu
OD244,Amy,Oil & Masala,Masalas,Chennai,06-04-2017,Central,1927.4262999021987,0.11,646.8,Tamil Nadu
OD245,Roshan,Bakery,Biscuits,Coimbatore,06-01-2015,Central,902.7607835435431,0.15,326.8,Tamil Nadu
OD246,Vinne,"Eggs, Meat & Fish",Fish,Kanyakumari,06-01-2015,Central,3524.475795735958,0.31,369.3,Tamil Nadu
OD247,Sudeep,Fruits & Veggies,Organic Fruits,Perambalur,06-01-2015,Central,1219.3402610663159,0.21,288.6,Tamil Nadu
OD248,Ridhesh,Beverages,Health Drinks,Cumbum,06-01-2015,Central,656.1808872875343,0.19,59.18,Tamil Nadu
OD249,Ravi,Snacks,Cookies,Ooty,06-01-2015,Central,2227.4846797877385,0.17,482.36,Tamil Nadu
OD250,James,Beverages,Health Drinks,Vellore,12-10-2017,West,3051.2525989479723,0.26,959.85,Tamil Nadu
OD251,Mathew,Beverages,Health Drinks,Tirunelveli,09-11-2017,West,1597.6857051310142,0.14,235.84,Tamil Nadu
OD252,Amrish,Beverages,Health Drinks,Dindigul,09-11-2017,West,691.2484693886087,0.14,127.44,Tamil Nadu
OD253,Ramesh,Food Grains,Rice,Pudukottai,12-10-2017,East,2648.574431251535,0.19,636.84,Tamil Nadu
OD254,Surya,Fruits & Veggies,Organic Vegetables,Pudukottai,12-10-2017,East,2027.8508832512794,0.34,62.85,Tamil Nadu
OD255,Veronica,Food Grains,Rice,Ramanadhapuram,11/28/2016,Central,2379.5666434653326,0.27,170.91,Tamil Nadu
OD256,Harish,Fruits & Veggies,Fresh Fruits,Tirunelveli,11/28/2016,Central,2703.6412473441,0.3,617.28,Tamil Nadu
OD257,Ravi,Beverages,Soft Drinks,Ooty,11/28/2016,Central,3085.7624247584063,0.1,990.97,Tamil Nadu
OD258,Sundar,"Eggs, Meat & Fish",Mutton,Chennai,11/28/2016,Central,1882.0082961112098,0.25,476.19,Tamil Nadu
OD259,Esther,Beverages,Soft Drinks,Dharmapuri,12-01-2018,East,976.392082257651,0.29,290.4,Tamil Nadu
OD260,Shree,Bakery,Breads & Buns,Salem,12-01-2018,East,3292.4776388949617,0.32,359.38,Tamil Nadu
OD261,Sabeela,Oil & Masala,Masalas,Tenkasi,12-01-2018,East,1427.918285732321,0.14,63.9,Tamil Nadu
OD262,Ravi,Food Grains,Organic Staples,Krishnagiri,06-08-2018,Central,1095.929151629442,0.18,216.75,Tamil Nadu
OD263,Roshan,Food Grains,Organic Staples,Kanyakumari,9/19/2015,Central,1104.1334898314865,0.33,150.88,Tamil Nadu
OD264,Vince,Beverages,Soft Drinks,Theni,9/19/2015,Central,2116.102429051024,0.17,275.4,Tamil Nadu
OD265,Jonas,"Eggs, Meat & Fish",Fish,Cumbum,06-06-2017,Central,1511.691821832821,0.19,420.0,Tamil Nadu
OD266,Harish,Fruits & Veggies,Organic Vegetables,Tirunelveli,11-10-2016,West,1336.473702664702,0.18,256.74,Tamil Nadu
OD267,Shah,"Eggs, Meat & Fish",Chicken,Perambalur,6/16/2018,South,1164.5758267536419,0.34,139.2,Tamil Nadu
OD268,Arvind,Oil & Masala,Masalas,Virudhunagar,1/22/2017,East,3379.9646555098425,0.33,425.0,Tamil Nadu
OD269,Adavan,Bakery,Cakes,Dharmapuri,12-09-2018,East,1802.3652958547646,0.16,180.84,Tamil Nadu
OD270,Suresh,Beverages,Soft Drinks,Namakkal,12-09-2018,East,1899.055381058518,0.11,612.56,Tamil Nadu
OD271,Esther,Snacks,Noodles,Theni,12/28/2018,West,1000.1732792846514,0.11,160.44,Tamil Nadu
OD272,Krithika,Snacks,Noodles,Tenkasi,7/30/2016,West,1168.1297858357375,0.31,282.88,Tamil Nadu
OD273,Muneer,Fruits & Veggies,Organic Fruits,Viluppuram,7/30/2016,West,3569.9959046514564,0.23,781.76,Tamil Nadu
OD274,Hafiz,Bakery,Cakes,Vellore,7/30/2016,West,1612.7087320989467,0.27,137.64,Tamil Nadu
OD275,Krithika,Fruits & Veggies,Organic Vegetables,Coimbatore,9/16/2018,West,2310.796507165994,0.21,493.74,Tamil Nadu
OD276,Amrish,Bakery,Cakes,Pudukottai,9/16/2018,West,901.1404984851874,0.11,66.96,Tamil Nadu
OD277,Shah,"Eggs, Meat & Fish",Fish,Ramanadhapuram,10/13/2018,East,1035.2236472805655,0.17,284.2,Tamil Nadu
OD278,Ram,Oil & Masala,Masalas,Virudhunagar,10/13/2018,East,1068.861305188912,0.2,137.92,Tamil Nadu
OD279,Arutra,Snacks,Chocolates,Virudhunagar,10/13/2018,East,1275.301001217441,0.13,286.47,Tamil Nadu
OD280,Sabeela,Fruits & Veggies,Fresh Vegetables,Pudukottai,10/13/2018,East,3373.598334342193,0.31,520.3,Tamil Nadu
OD281,Vidya,Snacks,Chocolates,Karur,9/26/2016,Central,1735.5408147602022,0.14,454.72,Tamil Nadu
OD282,Roshan,Fruits & Veggies,Organic Vegetables,Perambalur,9/26/2016,Central,1935.3711325325057,0.24,203.55,Tamil Nadu
OD283,Sheeba,Beverages,Soft Drinks,Chennai,11-02-2016,West,1529.2318933858369,0.24,433.01,Tamil Nadu
OD284,Amrish,Bakery,Biscuits,Kanyakumari,9/26/2016,West,1955.0412869811348,0.26,138.96,Tamil Nadu
OD285,Kumar,Fruits & Veggies,Organic Vegetables,Salem,9/26/2016,West,2279.8372296846683,0.18,599.43,Tamil Nadu
OD286,Ridhesh,Bakery,Breads & Buns,Ooty,9/26/2016,West,1644.4305666730572,0.18,168.3,Tamil Nadu
OD287,Hafiz,Oil & Masala,Spices,Tirunelveli,12/18/2017,South,2976.1608666212464,0.15,738.0,Tamil Nadu
OD288,Sudha,Snacks,Noodles,Cumbum,12/18/2017,South,1545.8197593528946,0.35,429.44,Tamil Nadu
OD289,Suresh,Fruits & Veggies,Organic Fruits,Coimbatore,12/18/2017,South,1452.2877005714947,0.19,298.62,Tamil Nadu
OD290,Jonas,Bakery,Biscuits,Tirunelveli,11/20/2017,East,1389.5305059409009,0.17,244.65,Tamil Nadu
OD291,Jonas,Food Grains,Rice,Chennai,11/20/2017,East,1479.349592055555,0.14,497.6,Tamil Nadu
OD292,Amrish,Fruits & Veggies,Organic Fruits,Madurai,11/20/2017,East,2909.71421381596,0.34,418.32,Tamil Nadu
OD293,Sheeba,"Eggs, Meat & Fish",Eggs,Ooty,11/20/2017,East,1648.7646799305883,0.16,237.32,Tamil Nadu
OD294,Ram,Snacks,Chocolates,Ramanadhapuram,12/26/2015,West,1163.0962180370852,0.19,263.19,Tamil Nadu
OD295,Sheeba,Oil & Masala,Masalas,Dharmapuri,12/26/2015,West,3099.3054529081037,0.14,547.36,Tamil Nadu
OD296,Muneer,Food Grains,Rice,Dharmapuri,12/26/2015,West,1096.795593998105,0.25,184.8,Tamil Nadu
OD297,Aditi,Oil & Masala,Edible Oil & Ghee,Krishnagiri,12/26/2015,West,2557.0271773288514,0.21,527.8,Tamil Nadu
OD298,Roshan,Oil & Masala,Masalas,Bodi,12/26/2015,West,2472.5322756606047,0.15,630.08,Tamil Nadu
OD299,Sundar,Food Grains,Organic Staples,Virudhunagar,10/28/2017,East,3224.8331250694887,0.23,994.84,Tamil Nadu
OD300,Sudha,"Eggs, Meat & Fish",Mutton,Namakkal,10/28/2017,East,2470.6874513569037,0.21,304.81,Tamil Nadu
OD301,Haseena,Bakery,Breads & Buns,Ooty,10/28/2017,East,909.3927212966187,0.33,96.6,Tamil Nadu
OD302,Willams,Oil & Masala,Edible Oil & Ghee,Viluppuram,10/28/2017,East,1629.4163966372316,0.17,421.29,Tamil Nadu
OD303,Veronica,Bakery,Breads & Buns,Dharmapuri,10/28/2017,East,2206.259426236155,0.23,683.76,Tamil Nadu
OD304,Muneer,Snacks,Cookies,Tenkasi,11/19/2018,Central,3001.317385475594,0.25,292.6,Tamil Nadu
OD305,Anu,Oil & Masala,Edible Oil & Ghee,Kanyakumari,05-04-2016,East,1124.5640616019377,0.14,297.92,Tamil Nadu
OD306,Veronica,Bakery,Breads & Buns,Salem,12/30/2015,Central,1517.6747782488262,0.2,404.95,Tamil Nadu
OD307,Verma,Fruits & Veggies,Fresh Fruits,Ooty,06-01-2015,East,3960.028509030906,0.35,383.36,Tamil Nadu
OD308,Sundar,Oil & Masala,Spices,Pudukottai,06-01-2015,East,2030.5834780922314,0.18,586.95,Tamil Nadu
OD309,Esther,Snacks,Cookies,Tenkasi,4/15/2018,South,861.2287454890323,0.27,200.6,Tamil Nadu
OD310,Vinne,Snacks,Noodles,Namakkal,09-12-2017,West,1919.0628093940115,0.26,196.14,Tamil Nadu
OD311,Peer,Oil & Masala,Edible Oil & Ghee,Viluppuram,09-12-2017,West,958.1712144211945,0.29,189.84,Tamil Nadu
OD312,Harish,Snacks,Chocolates,Vellore,09-12-2017,West,3697.714365125304,0.28,797.61,Tamil Nadu
OD313,Willams,Beverages,Soft Drinks,Theni,09-12-2017,West,2990.4695547612537,0.18,641.19,Tamil Nadu
OD314,Vidya,Fruits & Veggies,Fresh Fruits,Perambalur,9/27/2015,East,3124.791504931353,0.15,406.64,Tamil Nadu
OD315,Arutra,"Eggs, Meat & Fish",Mutton,Krishnagiri,08-09-2015,South,2872.7803611128197,0.29,660.6,Tamil Nadu
OD316,Malik,Snacks,Noodles,Chennai,08-09-2015,South,3038.5209762764325,0.22,775.54,Tamil Nadu
OD317,Peer,Fruits & Veggies,Fresh Vegetables,Cumbum,12/28/2015,East,2189.5981553559927,0.21,174.13,Tamil Nadu
OD318,Arvind,Bakery,Cakes,Vellore,11-04-2015,East,1475.592043234555,0.23,89.84,Tamil Nadu
OD319,Sudeep,Snacks,Cookies,Viluppuram,11-04-2015,East,1502.4175494335027,0.24,410.02,Tamil Nadu
OD320,Arvind,Food Grains,Organic Staples,Krishnagiri,11-04-2015,East,1260.1143083164388,0.16,328.64,Tamil Nadu
OD321,Alan,Fruits & Veggies,Fresh Vegetables,Dharmapuri,11-04-2015,East,2531.9979854002104,0.28,602.14,Tamil Nadu
OD322,Sheeba,Oil & Masala,Spices,Karur,11-04-2015,East,1521.7328876786626,0.16,363.01,Tamil Nadu
OD323,Arvind,Bakery,Cakes,Pudukottai,9/19/2015,West,778.2955700867107,0.16,141.12,Tamil Nadu
OD324,Anu,Beverages,Health Drinks,Dindigul,4/23/2017,West,1292.554440978127,0.21,228.96,Tamil Nadu
OD325,Amrish,Fruits & Veggies,Fresh Vegetables,Pudukottai,4/23/2017,West,2523.5195881243617,0.21,914.32,Tamil Nadu
OD326,Ravi,Food Grains,Rice,Krishnagiri,11-03-2018,South,1587.0135942097174,0.17,406.0,Tamil Nadu
OD327,Verma,Fruits & Veggies,Fresh Vegetables,Cumbum,8/30/2017,East,1366.2914775457564,0.22,226.8,Tamil Nadu
OD328,Arutra,Beverages,Health Drinks,Vellore,8/30/2017,East,831.4080989438132,0.22,82.6,Tamil Nadu
OD329,Malik,Beverages,Health Drinks,Dharmapuri,8/30/2017,East,2394.148167039356,0.3,316.6,Tamil Nadu
OD330,Vidya,Beverages,Health Drinks,Pudukottai,8/30/2017,East,1975.538201121141,0.15,245.44,Tamil Nadu
OD331,Krithika,Snacks,Noodles,Karur,8/30/2017,East,2514.3277633517528,0.12,490.59,Tamil Nadu
OD332,Shree,Fruits & Veggies,Organic Fruits,Trichy,4/25/2017,East,2415.649891522714,0.19,747.77,Tamil Nadu
OD333,Shree,Beverages,Health Drinks,Salem,4/25/2017,East,2304.2093318703546,0.17,164.25,Tamil Nadu
OD334,Akash,Bakery,Breads & Buns,Nagercoil,4/25/2017,East,2956.8288887341923,0.35,608.7,Tamil Nadu
OD335,Verma,Oil & Masala,Spices,Perambalur,09-01-2016,West,1808.2447032636999,0.25,442.08,Tamil Nadu
OD336,Yadav,Food Grains,Rice,Perambalur,09-01-2016,West,2019.286687036529,0.24,210.14,Tamil Nadu
OD337,Alan,Fruits & Veggies,Organic Vegetables,Nagercoil,09-01-2016,West,1430.3506066708994,0.26,415.72,Tamil Nadu
OD338,Hussain,Bakery,Cakes,Dharmapuri,07-12-2015,West,1494.8086092691121,0.2,106.11,Tamil Nadu
OD339,Suresh,Food Grains,Atta & Flour,Viluppuram,07-12-2015,West,1663.7823748968628,0.29,416.99,Tamil Nadu
OD340,Willams,Bakery,Biscuits,Namakkal,6/22/2016,West,801.5101543764812,0.26,234.39,Tamil Nadu
OD341,Hussain,Oil & Masala,Edible Oil & Ghee,Chennai,4/13/2015,East,2092.0241988723765,0.21,560.01,Tamil Nadu
OD342,Sundar,Beverages,Soft Drinks,Ooty,4/13/2015,East,3245.9274708075554,0.35,502.8,Tamil Nadu
OD343,Harish,"Eggs, Meat & Fish",Chicken,Salem,4/13/2015,East,1567.2502158495072,0.24,215.08,Tamil Nadu
OD344,Suresh,Fruits & Veggies,Organic Vegetables,Nagercoil,4/13/2015,East,2301.3911703245662,0.35,640.01,Tamil Nadu
OD345,Vinne,"Eggs, Meat & Fish",Chicken,Coimbatore,12/20/2016,Central,1365.3854577644515,0.1,297.12,Tamil Nadu
OD346,Willams,Bakery,Breads & Buns,Tenkasi,6/15/2018,West,3108.6279270455593,0.32,165.44,Tamil Nadu
OD347,Suresh,Fruits & Veggies,Organic Vegetables,Pudukottai,07-08-2018,East,1302.4232127913479,0.21,356.16,Tamil Nadu
OD348,Roshan,Food Grains,Rice,Theni,07-08-2018,East,1984.192621957569,0.1,629.12,Tamil Nadu
OD349,Haseena,"Eggs, Meat & Fish",Chicken,Madurai,07-08-2018,East,2401.306625496229,0.13,684.16,Tamil Nadu
OD350,Sabeela,Food Grains,Atta & Flour,Bodi,09-01-2017,East,1206.5148685625811,0.17,68.46,Tamil Nadu
OD351,Willams,Fruits & Veggies,Fresh Vegetables,Karur,09-01-2017,East,2862.076783711438,0.26,684.76,Tamil Nadu
OD352,Shah,Bakery,Breads & Buns,Viluppuram,09-01-2017,East,943.3354759932461,0.21,187.05,Tamil Nadu
OD353,Krithika,Food Grains,Rice,Karur,09-01-2017,East,2777.0905213305227,0.12,680.14,Tamil Nadu
OD354,Vidya,Beverages,Health Drinks,Ooty,09-01-2017,East,1541.3236468725495,0.17,62.2,Tamil Nadu
OD355,Surya,Bakery,Biscuits,Kanyakumari,04-08-2017,East,1131.66209575283,0.35,289.77,Tamil Nadu
OD356,Yadav,Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,04-08-2017,East,3005.2842351886056,0.21,593.76,Tamil Nadu
OD357,Malik,Snacks,Cookies,Trichy,04-08-2017,East,1939.4341374827368,0.2,74.7,Tamil Nadu
OD358,Vidya,Oil & Masala,Spices,Coimbatore,04-08-2017,East,1474.701475790776,0.19,328.72,Tamil Nadu
OD359,Sabeela,Fruits & Veggies,Organic Vegetables,Virudhunagar,4/23/2017,South,1653.822711107905,0.35,435.42,Tamil Nadu
OD360,Ridhesh,Fruits & Veggies,Organic Vegetables,Pudukottai,03-08-2018,South,2554.9000522660313,0.13,528.31,Tamil Nadu
OD361,Amrish,Snacks,Noodles,Namakkal,03-08-2018,South,700.7772741003539,0.13,56.2,Tamil Nadu
OD362,Veena,"Eggs, Meat & Fish",Eggs,Perambalur,9/25/2018,East,2762.6132032742285,0.13,655.68,Tamil Nadu
OD363,Veronica,"Eggs, Meat & Fish",Eggs,Kanyakumari,9/25/2018,East,751.9006715379592,0.22,125.4,Tamil Nadu
OD364,Krithika,"Eggs, Meat & Fish",Mutton,Karur,9/25/2018,East,1934.551568851429,0.35,333.72,Tamil Nadu
OD365,Haseena,Beverages,Health Drinks,Bodi,9/25/2018,East,1655.8963927139177,0.32,459.67,Tamil Nadu
OD366,Roshan,Bakery,Cakes,Namakkal,9/24/2015,West,2656.052496171016,0.27,622.72,Tamil Nadu
OD367,Yusuf,Snacks,Noodles,Dindigul,10/21/2017,East,706.5085026677198,0.11,196.35,Tamil Nadu
OD368,Amrish,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,10/21/2017,East,3210.3562865506797,0.21,658.53,Tamil Nadu
OD369,Vince,Bakery,Biscuits,Karur,10/21/2017,East,3307.9887777995423,0.24,555.45,Tamil Nadu
OD370,Mathew,Oil & Masala,Spices,Tirunelveli,10/21/2017,East,2290.280812284932,0.27,362.25,Tamil Nadu
OD371,Malik,Fruits & Veggies,Fresh Vegetables,Tenkasi,5/29/2018,Central,906.4062999890152,0.21,116.96,Tamil Nadu
OD372,Sudeep,Food Grains,Rice,Karur,5/29/2018,Central,2190.080109853477,0.16,339.6,Tamil Nadu
OD373,Arvind,Bakery,Breads & Buns,Pudukottai,7/23/2015,West,2730.790410697875,0.33,216.45,Tamil Nadu
OD374,Shah,Beverages,Health Drinks,Ooty,7/23/2015,West,1689.8235511345538,0.13,78.54,Tamil Nadu
OD375,Sharon,Oil & Masala,Spices,Vellore,7/23/2015,West,1534.263012404796,0.32,72.4,Tamil Nadu
OD376,Hussain,"Eggs, Meat & Fish",Mutton,Theni,7/23/2015,West,3289.0103684681235,0.35,295.23,Tamil Nadu
OD377,Ganesh,Snacks,Chocolates,Pudukottai,9/28/2017,Central,3120.257245138294,0.27,522.75,Tamil Nadu
OD378,Ganesh,Food Grains,Atta & Flour,Salem,8/27/2018,East,2757.286662500042,0.28,172.53,Tamil Nadu
OD379,Sudeep,Food Grains,Rice,Cumbum,4/28/2016,Central,944.8213680192528,0.17,179.48,Tamil Nadu
OD380,Hussain,Oil & Masala,Spices,Salem,4/28/2016,Central,1560.5308443856661,0.26,417.2,Tamil Nadu
OD381,Krithika,Food Grains,Rice,Ooty,4/28/2016,Central,1393.523487465136,0.21,464.12,Tamil Nadu
OD382,Ram,Oil & Masala,Masalas,Namakkal,10/28/2017,West,2322.9198901318177,0.27,224.51,Tamil Nadu
OD383,Mathew,"Eggs, Meat & Fish",Mutton,Pudukottai,10/28/2017,West,1363.7885593750393,0.34,378.36,Tamil Nadu
OD384,Jackson,Beverages,Health Drinks,Trichy,6/26/2016,Central,2599.183265927528,0.19,337.44,Tamil Nadu
OD385,Surya,"Eggs, Meat & Fish",Mutton,Virudhunagar,11/27/2016,South,1486.7877080703101,0.14,314.64,Tamil Nadu
OD386,Sabeela,Fruits & Veggies,Organic Fruits,Ooty,11/27/2016,South,884.2648883935442,0.1,265.65,Tamil Nadu
OD387,Esther,Bakery,Biscuits,Virudhunagar,12-03-2016,East,2969.535490268553,0.21,462.21,Tamil Nadu
OD388,Harish,Snacks,Cookies,Pudukottai,12-03-2016,East,2980.5999528220004,0.22,314.24,Tamil Nadu
OD389,Malik,Snacks,Chocolates,Chennai,11/24/2015,East,2619.3204444877124,0.19,702.26,Tamil Nadu
OD390,Shree,Bakery,Biscuits,Coimbatore,12-11-2018,East,2800.72058577784,0.19,114.1,Tamil Nadu
OD391,Jonas,Bakery,Breads & Buns,Karur,12-11-2018,East,2707.283674392687,0.18,596.44,Tamil Nadu
OD392,Hafiz,Oil & Masala,Spices,Coimbatore,9/21/2015,West,3450.4917126543896,0.34,995.85,Tamil Nadu
OD393,Hussain,Food Grains,Atta & Flour,Dharmapuri,9/21/2015,West,2368.4040926983903,0.3,269.55,Tamil Nadu
OD394,Ridhesh,Oil & Masala,Edible Oil & Ghee,Pudukottai,06-07-2015,Central,3093.8949160313527,0.29,382.4,Tamil Nadu
OD395,Suresh,Food Grains,Rice,Bodi,6/30/2018,West,2392.69058251452,0.11,354.35,Tamil Nadu
OD396,Sheeba,Bakery,Cakes,Kanyakumari,10/17/2018,East,2413.445515143155,0.24,753.58,Tamil Nadu
OD397,Ram,Beverages,Soft Drinks,Karur,10/17/2018,East,1908.4143255698232,0.23,195.12,Tamil Nadu
OD398,Rumaiza,Snacks,Noodles,Kanyakumari,10/31/2016,Central,1054.8605426085023,0.33,71.17,Tamil Nadu
OD399,Mathew,Bakery,Breads & Buns,Trichy,09-08-2017,Central,1342.6649481246773,0.2,177.14,Tamil Nadu
OD400,Veronica,Beverages,Health Drinks,Virudhunagar,09-08-2017,Central,2231.0792977887686,0.23,318.99,Tamil Nadu
OD401,Yadav,Beverages,Health Drinks,Perambalur,09-08-2017,Central,654.6564485521398,0.26,148.96,Tamil Nadu
OD402,Adavan,"Eggs, Meat & Fish",Chicken,Ooty,09-08-2017,Central,1898.0373091097279,0.23,73.85,Tamil Nadu
OD403,Willams,Bakery,Cakes,Tenkasi,12/24/2015,South,855.8407295700755,0.14,98.98,Tamil Nadu
OD404,Shree,Snacks,Cookies,Cumbum,4/16/2015,South,2385.492207790077,0.24,314.64,Tamil Nadu
OD405,Alan,Oil & Masala,Masalas,Virudhunagar,12/24/2018,East,2663.245223087135,0.15,361.12,Tamil Nadu
OD406,Kumar,Food Grains,Atta & Flour,Perambalur,12-08-2018,West,1163.7911648448792,0.31,198.12,Tamil Nadu
OD407,Sharon,Food Grains,Rice,Tenkasi,12-08-2018,West,1038.0071131838133,0.17,63.28,Tamil Nadu
OD408,Ravi,Fruits & Veggies,Fresh Fruits,Krishnagiri,12-08-2018,West,1203.02004533496,0.18,182.02,Tamil Nadu
OD409,Surya,Beverages,Soft Drinks,Trichy,12-08-2018,West,3304.91583203442,0.33,899.13,Tamil Nadu
OD410,Krithika,"Eggs, Meat & Fish",Eggs,Krishnagiri,12-08-2018,West,1046.998423226876,0.14,66.4,Tamil Nadu
OD411,Krithika,Bakery,Cakes,Nagercoil,12-08-2018,West,2282.9682378354087,0.28,505.23,Tamil Nadu
OD412,Harish,Snacks,Cookies,Coimbatore,12-08-2018,West,2584.696787372182,0.14,753.6,Tamil Nadu
OD413,Jonas,Oil & Masala,Edible Oil & Ghee,Perambalur,12-08-2018,West,1037.6667305435435,0.19,256.76,Tamil Nadu
OD414,Ridhesh,Bakery,Breads & Buns,Dharmapuri,12-08-2018,West,2153.4660885780563,0.25,458.56,Tamil Nadu
OD415,Sudha,"Eggs, Meat & Fish",Fish,Namakkal,11-03-2018,West,3365.027727090616,0.31,965.78,Tamil Nadu
OD416,Arvind,Food Grains,Dals & Pulses,Salem,11-03-2018,West,2705.422367713454,0.23,937.2,Tamil Nadu
OD417,Ramesh,Snacks,Cookies,Dindigul,6/24/2018,West,3507.208501176093,0.18,393.76,Tamil Nadu
OD418,Amrish,Beverages,Soft Drinks,Cumbum,4/14/2017,West,2164.0001843687596,0.1,167.67,Tamil Nadu
OD419,Jackson,Food Grains,Dals & Pulses,Karur,11-06-2018,South,1752.2788708376206,0.1,290.22,Tamil Nadu
OD420,Hussain,Beverages,Health Drinks,Tirunelveli,03-04-2018,West,1199.808741449796,0.32,88.77,Tamil Nadu
OD421,Shree,"Eggs, Meat & Fish",Fish,Virudhunagar,03-04-2018,West,1992.0471360449885,0.24,305.28,Tamil Nadu
OD422,Komal,Fruits & Veggies,Organic Fruits,Perambalur,6/22/2015,West,2270.2657505600437,0.15,470.09,Tamil Nadu
OD423,Malik,Bakery,Breads & Buns,Namakkal,10/19/2018,East,1871.4204614662376,0.27,501.72,Tamil Nadu
OD424,Sheeba,Food Grains,Organic Staples,Vellore,10/19/2018,East,965.9154530452778,0.21,54.72,Tamil Nadu
OD425,Veena,Bakery,Cakes,Karur,8/21/2018,South,793.550301277598,0.27,162.0,Tamil Nadu
OD426,Arvind,Beverages,Soft Drinks,Viluppuram,11/23/2018,Central,1823.540123626063,0.21,113.04,Tamil Nadu
OD427,Sudha,Beverages,Health Drinks,Tenkasi,11/23/2018,Central,699.237946940296,0.2,214.97,Tamil Nadu
OD428,Amrish,Snacks,Noodles,Coimbatore,09-12-2015,East,861.5538382218897,0.1,226.24,Tamil Nadu
OD429,Willams,Fruits & Veggies,Organic Vegetables,Nagercoil,10-01-2018,Central,1269.8391556493675,0.19,374.33,Tamil Nadu
OD430,Sudeep,Food Grains,Rice,Ooty,4/15/2017,South,668.7969080383481,0.33,96.33,Tamil Nadu
OD431,Harish,Fruits & Veggies,Fresh Fruits,Krishnagiri,4/15/2017,South,1799.8935613185886,0.29,355.42,Tamil Nadu
OD432,Yusuf,Food Grains,Organic Staples,Coimbatore,4/15/2017,South,1012.9919595925835,0.28,233.24,Tamil Nadu
OD433,Esther,Beverages,Soft Drinks,Madurai,4/15/2017,South,2946.838861995866,0.34,258.31,Tamil Nadu
